id,created_at,updated_at,name,Spanish,Portuguese,image_url,color,short_description,description Spanish,description Portuguese,usage_tip,sort_order
14,2018-08-27 18:37:11,2019-02-26 15:19:45,Cardiovascular,Cardiovascular,Cardiovascular,recipes/b2c8dc92311d41d99d5412b38da938f7.jpeg,111111,"The heart and circulatory system make up the cardiovascular system. The heart works as a pump that pushes blood (carrying essential oxygen and nutrients) to the organs, tissues, and cells of the body through a complex network of arteries, arterioles, and capillaries. Blood carrying cellular waste is returned to the heart through venules and veins. The oxygen and nutrient-rich blood that bring life and health to all the cells and tissues of the body, also transport essential oils. When applied topically, essential oils are absorbed through the skin. They move through the circulatory system within thirty seconds and are then able to permeate cells and tissues throughout the body for targeted support within fourteen to twenty minutes.","El corazón y el sistema circulatorio conforman el sistema cardiovascular. El corazón funciona como una bomba que empuja la sangre (transportando oxígeno y nutrientes esenciales) a los órganos, tejidos y células del cuerpo a través de una compleja red de arterias, arteriolas y capilares. La sangre que transporta los desechos celulares es devuelta al corazón a través de vénulas y venas. El oxígeno y la sangre rica en nutrientes que dan vida y salud a todas las células y tejidos del cuerpo, también transportan aceites esenciales. Cuando se aplican tópicamente, los aceites esenciales se absorben a través de la piel. Se mueven a través del sistema circulatorio en treinta segundos y luego son capaces de penetrar en las células y tejidos de todo el cuerpo para obtener un apoyo específico en un plazo de catorce a veinte minutos.","O coração e o sistema circulatório compõem o sistema cardiovascular. O coração funciona como uma bomba que bombeia o sangue (que porta oxigênio e nutrientes essenciais) para os órgãos, tecidos e células do corpo através de uma rede complexa de artérias, arteríolas e capilares. O sangue que transporta resíduo celular retorna para o coração através das veias e vênulas. O oxigênio e o sangue rico em nutrientes que levam vida e saúde a todas as células e tecidos do corpo também transporta os óleos essenciais. Quando aplicado topicamente, os óleos essenciais são absorvidos pela pele. Eles se movem através do sistema circulatório dentro de trinta segundos e, em seguida, conseguem permear as células e tecidos no corpo para o suporte dirigido dentro de catorze a vinte minutos.","Topical: Apply oils directly to chest, bottoms of feet, down spine, and/or on specific areas of concern for direct affect as needed. Aromatic: Diffuse 5-10 drops of oils of choice, inhale from product bottle or self-made blend, apply a few drops to clothing, or any other method that supports inhalation for oils especially for supporting reducing stressInternal: Place 1-5 drops in water to drink, take drops in capsule, or place drop(s) under tongue to affect internal activities that impact circulation and heart activity.",0
15,2018-08-27 19:43:50,2019-02-26 15:19:45,Detoxification,Desintoxicación,Desintoxicação,recipes/ffe6b2efe0f060f880521b9d2720a6c8.jpeg,111111,"DETOXIFICATION (detoxing or cleansing) is the term used to describe the deliberate use of programs, products, dietary, and lifestyle changes to support the body in the elimination of unwanted substances. When overwhelmed by toxins, the body cannot properly perform its many functions with full efficiency. Essential oils have unique properties that support health on a cellular level, including detox. Some oils help release toxins from fat cells, break them down, and flush them out of the body with good hydration. Other oils stimulate cell receptor sites to greater, more efficient activity. And there are oils that are helpful in clearing the gut of harmful bacteria and restoring balance for healthy digestion and immunity.","DETOXIFICACIÓN (desintoxicación o limpieza) es el término utilizado para describir el uso deliberado de programas, productos, cambios en la dieta y en el estilo de vida para apoyar al cuerpo en la eliminación de sustancias no deseadas. Cuando está abrumado por las toxinas, el cuerpo no puede realizar correctamente sus muchas funciones con plena eficiencia. Los aceites esenciales tienen propiedades únicas que apoyan la salud a nivel celular, incluyendo la desintoxicación. Algunos aceites ayudan a liberar toxinas de las células grasas, descomponerlas y eliminarlas del cuerpo con una buena hidratación. Otros aceites estimulan los sitios receptores de las células a una actividad mayor y más eficiente. Y hay aceites que son útiles para limpiar el intestino de bacterias dañinas y restaurar el equilibrio para una digestión e inmunidad saludables.","DESINTOXICAÇÃO (descontaminação ou limpeza) é o termo utilizado para descrever o uso deliberado de programas, produtos e mudanças no estilo de vida para ajudar o corpo na eliminação de substâncias não desejadas. Quando o corpo está sobrecarregado de toxinas, ele não pode executar, de modo adequado, suas funções com eficiência total. Os óleos essenciais têm propriedades únicas que dão suporte à saúde no nível celular, incluindo a desintoxicação. Alguns óleos ajudam a liberar toxinas das células adiposas, as quebram e as expulsam para fora do corpo com uma boa hidratação. Outros óleos estimulam os locais receptores das células para ter uma atividade maior e mais eficiente. E há óleos que são úteis na limpeza das bactérias nocivas do intestino e na restauração do equilíbrio para a digestão e imunidade saudáveis.","Internal: Taking essential oils and supplements internally is one of the most effective ways to deliver detox “instructions” to specific organs and tissues. Consume oils in a capsule, place under tongue, or in water to drink to accomplish these targeted efforts.Topical: Invite tissue and organs to release fat and toxins by directly applying oils to specific areas of focus. Massage after application to ensure absorption. Applying oils to the bottoms of the feet will have a direct impact on blood and lymphatic fluids of the body, which is vital to detoxification. Additionally, use the Oil Touch technique to increase the success of a detox program. Aromatic: Consider addressing toxic emotional states during a program, as mood directly impacts health. Negative emotions and toxins are inextricably and chemically connected. Aromatic application immediately and directly impacts the amygdala, the center of emotions in the brain.",0
16,2018-08-27 20:21:55,2019-07-15 16:04:18,Digestive,Digestivo,Digestivo,recipes/af3f7e49b0228db2c0a31b709c9323e2.jpeg,111111,"The digestive system is a series of connected organs along a thirty-foot pathway responsible for chewing food, digesting and absorbing nutrients, and expelling waste. The digestive tract also works closely with the immune system to protect the body from pathogens and invaders. When digestive system problems are present, natural remedies offer ample opportunity for balance and restoration. Start with good nutrition, clear the primary pathways of elimination so waste and toxins can be eliminated, use essential oils specifically targeted to help remove harmful bacteria, take a good prebiotic to encourage growth of good bacteria, and ingest a probiotic to repopulate the gut with live strains of helpful bacteria.","El sistema digestivo es una serie de órganos conectados a lo largo de una vía de treinta pies responsable de masticar los alimentos, digerir y absorber los nutrientes y expulsar los desechos. El tracto digestivo también trabaja estrechamente con el sistema inmunológico para proteger al cuerpo de patógenos e invasores. Cuando los problemas del sistema digestivo están presentes, los remedios naturales ofrecen una amplia oportunidad para el equilibrio y la restauración. Comience con una buena nutrición, limpie las vías primarias de eliminación para que se puedan eliminar los desechos y las toxinas, use aceites esenciales específicamente dirigidos a ayudar a eliminar las bacterias dañinas, tome un buen prebiótico para estimular el crecimiento de las bacterias buenas e ingiera un probiótico para repoblar el intestino con cepas vivas de bacterias útiles.","O sistema digestivo é composto de uma série de órgãos conectados junto com caminho de 9 metros responsável por mastigar o alimento, digerir os nutrientes e expelir os resíduos. O trato digestivo também trabalha intimamente com o sistema imunológico para proteger o corpo de patógenos e invasores. Quando há problemas no sistema digestivo, os remédios naturais oferecem uma ampla oportunidade para equilíbrio e restauração. Comece com uma boa nutrição, limpe os caminhos primários de eliminação de modo que os resíduos e as toxinas possam ser eliminados, use óleos essenciais direcionados especificamente para ajudar a remover as bactérias prejudiciais, tome um bom prebiótico para incentivar o crescimento de boas bactérias e ingira um probiótico para preencher o intestino com tipos ativos de bactérias úteis.","Internal: Place 1-5 drops in water and drink, take in capsule, lick off back of hand, or place drop(s) on or under tongue to allow impact directly in stomach and intestines. Topical: Apply oils topically on abdomen and/or bottoms of feet for relief.",0
17,2018-08-27 20:26:20,2019-02-26 15:19:45,Eating Disorders,Trastornos alimenticios,Distúrbios Alimentares,recipes/e5599cc79c0cc49d1ab518428f1c7a5d.jpeg,111111,"Eating disorders comprise a group of serious disruptions in eating behavior and weight regulation that adversely impact physical, psychological, and social well-being. They are often accompanied by depression, substance abuse, or anxiety disorders. Natural remedies can be a very effective part of treatment because they can support individuals emotionally as they work with professionals to learn new habits and ways of coping. Inhalation and aromatic exposure are powerful methods of impacting the brain with essential oils as they can initiate rapid responses both physically and emotionally in the brain and the rest of the body. Oils offer an extremely effective way of supporting the body with eating disorders.","Los trastornos alimentarios comprenden un grupo de trastornos graves en la conducta alimentaria y la regulación del peso que afectan negativamente el bienestar físico, psicológico y social. A menudo van acompañados de depresión, abuso de sustancias o trastornos de ansiedad. Los remedios naturales pueden ser una parte muy efectiva del tratamiento porque pueden apoyar emocionalmente a los individuos mientras trabajan con profesionales para aprender nuevos hábitos y formas de sobrellevar la situación. La inhalación y la exposición aromática son métodos poderosos para impactar el cerebro con aceites esenciales, ya que pueden iniciar respuestas rápidas tanto físicas como emocionales en el cerebro y en el resto del cuerpo. Los aceites ofrecen una forma extremadamente efectiva de ayudar al cuerpo con los trastornos alimentarios.","Os distúrbios alimentares compreendem um grupo de sérios distúrbios no comportamento alimentar e na regulação do peso que impactam adversamente o bem-estar físico, psicológico e social. Eles geralmente são acompanhados de depressão, abuso de substâncias ou distúrbios de ansiedade. Os remédios naturais podem ser uma parte bem eficiente do tratamento, porque eles conseguem dar apoio emocional aos indivíduos, uma vez que trabalham com profissionais para aprender novos hábitos e formas de lidar. A inalação e a exposição aromática são métodos poderosos de impactar o cérebro com óleos essenciais, uma vez que podem iniciar respostas rápidas tanto emocional quanto fisicamente no cérebro e no restante do corpo. Os óleos oferecem uma forma extremamente eficiente de dar apoio ao corpo com distúrbios alimentares.","Aromatic: Smell oils of choice, whether diffused, inhaled directly from bottle, swiped under nose, worn as a perfume/cologne, or placed on clothing, bedding, jewelry. Place oils in hands, rub together, cup over nose, inhale. Have on hand for immediate use. Internal: Drink oils to satisfy cravings or compulsions by placing a few drops in water.Plan ahead for typical cravings by taking supportive oils in a capsule prior to when urges hit. For more instant effects, licking a drop off back of hand to help pacify craving.Apply oils to roof of mouth (place oil on pad of thumb and then place pad on roof of mouth).Topical: Apply under nose, behind ears, to base of skull (especially in suboccipital triangles) and forehead, on roof of mouth (closest location to the amygdala; place on pad of thumb, then suck on thumb); for daily grounding, apply to bottoms of feet.",0
18,2018-08-27 20:45:08,2019-06-10 13:58:57,Endocrine,Endocrino,Endócrino,recipes/fd025099ad2e5e9811ab88dd83e8d15a.jpeg,111111,"The endocrine system consists of glands in the body that produce and secrete hormones directly into the circulatory system. The endocrine system is responsible for bodily functions and processes such as cell growth, tissue function, sleep, reproductive functions, metabolism and more. Endocrine disorders are common and include such conditions as obesity, thyroid malfunction, and diabetes. Endocrine disorders typically occur when hormone levels are too high or too low. Essential oils also use the circulatory system and are able to profoundly benefit cells they encounter throughout the body as they circulate. There are also specific oils that have been shown to be incredibly supportive with certain gland/organ functions.","El sistema endocrino consiste en glándulas en el cuerpo que producen y secretan hormonas directamente en el sistema circulatorio. El sistema endocrino es responsable de las funciones y procesos corporales como el crecimiento celular, la función de los tejidos, el sueño, las funciones reproductivas, el metabolismo y más. Los trastornos endocrinos son comunes e incluyen afecciones como la obesidad, el mal funcionamiento de la tiroides y la diabetes. Los trastornos endocrinos típicamente ocurren cuando los niveles hormonales son demasiado altos o demasiado bajos. Los aceites esenciales también utilizan el sistema circulatorio y son capaces de beneficiar profundamente a las células que encuentran en todo el cuerpo a medida que circulan. También hay aceites específicos que han demostrado ser de gran ayuda en ciertas funciones glandulares y orgánicas.","O sistema endócrino consiste em glândulas no corpo que produzem e secretam hormônios diretamente no sistema circulatório. O sistema endócrino é responsável pelas funções e processos corporais, como o crescimento das células, as funções do tecido, sono, funções reprodutoras, metabolismo, entre outros. Os distúrbios endócrinos são comuns e incluem condições como a obesidade, mau funcionamento da tireoide e diabetes. Os distúrbios endócrinos geralmente ocorrem quando os níveis hormonais são muito alto ou muito baixos. Os óleos essenciais também utilizam o sistema circulatório e conseguem beneficiar profundamente as células que encontram no corpo enquanto circulam. Também há óleos específicos que provaram ser incrivelmente favoráveis a certas funções de glândulas/órgãos.","Internal: Consume selected oils in capsule, under tongue, or place in water to drink.Topical: Apply selected oils directly over location of gland or the bottoms of feet on reflex points (see Reflexology) twice daily. Use a carrier oil to prevent sensitivity.Aromatic: Diffuse 5-10 drops of oils of choice, or inhale from product bottle or self-made blend, apply a few drops to clothing, or other inhalation methods",0
19,2018-08-27 21:09:17,2019-02-08 11:49:54,Energy & Vitality,Energía y vitalidad,Energia e Vitalidade,recipes/781e4cec61167f117ed0d2337fe6bcdf.jpeg,111111,"Lack of energy can be described as tiredness, weariness, lethargy or fatigue and can contribute to symptoms like depression, decreased motivation, or apathy. Lack of energy can be a normal response to inadequate sleep, overworking, stress, lack of exercise, or even boredom. Lack of energy is often resolved with adequate rest and sleep, stress management, and good nutrition. Essential oils are effective partners to creating and supporting energy. Basil is superb for overall energy and vitality. Lemongrass has an overall whole-body stimulating effect. Lavender helps balance body systems. Any citrus oil and blend is considered refreshing, uplifting, and rejuvenating. A popular choice for an immediate, invigorating effect is peppermint oil.","La falta de energía puede describirse como cansancio, cansancio, letargo o fatiga y puede contribuir a síntomas como depresión, disminución de la motivación o apatía. La falta de energía puede ser una respuesta normal a un sueño inadecuado, trabajo excesivo, estrés, falta de ejercicio o incluso aburrimiento. La falta de energía a menudo se resuelve con un descanso y sueño adecuados, control del estrés y una buena nutrición. Los aceites esenciales son socios eficaces para crear y mantener la energía. La albahaca es excelente para la energía y la vitalidad en general. Lemongrass tiene un efecto estimulante para todo el cuerpo. La lavanda ayuda a equilibrar los sistemas corporales. Cualquier aceite y mezcla de cítricos se considera refrescante, estimulante y rejuvenecedor. Una opción popular para un efecto inmediato y vigorizante es el aceite de menta.","A falta de energia pode ser descrita como cansaço, desânimo, letargia ou fadiga e pode contribuir para sintomas como depressão, redução da motivação ou apatia. A falta de energia pode ser uma resposta normal ao sono inadequado, excesso de trabalho, falta de exercício ou tédio. A falta de energia geralmente é resolvida com descanso e sono adequados, gerenciamento de estresse e boa nutrição. Os óleos essenciais são parceiros eficientes para criar e dar apoio à energia. Manjericão é excelente para energia e vitalidade gerais. A erva-limão tem um efeito geral estimulante no corpo todo. A lavanda ajuda a equilibrar os sistemas corporais. Qualquer óleo cítrico e sua mistura é considerado refrescante, animador e rejuvenescedor. Uma escolha popular para um efeito imediato, revigorante é o óleo de hortelã.","Internal: Consume energy-producing oils, products (e.g. energy & vitality complex); for oils, place a few drops of selected oils (e.g. citrus oils) in a capsule for systemic or on-going support. Also, drinking oils in water or dropping under the tongue is effective.Topical & Aromatic: Rubbing selected and energy-producing oils on tired/sore shoulders, neck, back, legs and feet is invigorating, improves circulation, blood flow and oxygen levels in the body both by aroma and topical sensation.",0
20,2018-08-27 21:12:38,2019-02-26 15:19:45,First Aid,Primeros auxilios,Primeiros Socorros,recipes/74dec80eb0fc29434032c52209042a7f.jpeg,111111,"FIRST AID RESPONSE is required whenever there is an injury, illness, or an emergency situation that must be immediately addressed. Situations requiring first aid can include insect bites and stings, scratches and cuts, bleeding, burns, bruises, shock, heart issues, breathing issues, fever, food poisoning, sprained muscles, broken and dislocated bones, heat exhaustion, hypothermia, and more. Essential oils and natural remedies make a great addition to complete any first aid kit. Particular oils have powerful antibiotic properties, help lower or raise body temperature, assist the respiratory system, help to settle nausea and other digestive problems, address burns, help to slow or stop bleeding, and more.","Se requiere PRIMEROS AUXILIOS cuando hay una lesión, enfermedad o una situación de emergencia que debe ser tratada inmediatamente. Las situaciones que requieren primeros auxilios pueden incluir mordeduras y picaduras de insectos, rasguños y cortes, sangrado, quemaduras, moretones, choque, problemas cardíacos, problemas respiratorios, fiebre, intoxicación alimentaria, esguinces musculares, huesos rotos y dislocados, agotamiento por calor, hipotermia, y más. Los aceites esenciales y los remedios naturales son una gran adición para completar cualquier botiquín de primeros auxilios. Los aceites particulares tienen propiedades antibióticas poderosas, ayudan a bajar o elevar la temperatura corporal, ayudan al sistema respiratorio, ayudan a resolver las náuseas y otros problemas digestivos, tratan las quemaduras, ayudan a disminuir o detener el sangrado, y más.","É necessária uma RESPOSTA DE PRIMEIROS SOCORROS sempre que houver ferimento, doença ou uma situação de emergência que precise ser tratada. As situações que exigem primeiros socorros podem incluir mordidas e picadas de inseto, arranhões e cortes, sangramento, queimaduras, hematomas, choque, problemas cardíacos, problemas respiratórios, febre, intoxicação alimentar, distensão muscular, ossos quebrados e deslocados, exaustão de calor, hipotermia, entre outros. Os óleos essenciais e os remédios naturais são um ótimo complemento para qualquer kit de primeiros socorros. Os óleos essenciais têm propriedades antibióticas poderosas, ajudam a reduzir ou aumentar a temperatura do corpo, auxiliam o sistema respiratório, ajudam a curar a náusea e outros problemas digestivos, tratam queimaduras, ajudam a retardar ou parar o sangramento, entre outros.","Topical: Apply oils directly to area(s) of concern such as on cuts, bruises, bites, stings, injury sites and burns whenever possible. Otherwise, get as close as possible to site or use bottoms of feet as alternative location. For acute situations, apply frequently, even every couple minutes as needed for pain relief, to stop bleeding, etc. Clean site (e.g. with melaleuca) prior to stopping bleeding and sealing up a cut site with helichrysum.To cool or raise body temperature, place cooling or warming oils on back of neck, down spine, bottoms of feet, or spray on an oil/water (cooling only) mixture (shake first). For sunburn, apply to site.Aromatic: Use for emotional support for times like shock or trauma by offering immediate inhalation from a bottle or drops placed on hands. Create continue inhalation with a diffuser or by topical application that allows for ongoing exposure. Internal: for any allergic response, place a drop of anti-histamine oil (e.g. lavender) under tongue for older children/adults or bottoms of feet for any age (dilute for infants/toddlers); inhale as well. For nausea/vomiting place oil(s) on abdomen, lick off back of hand, drop in mouth, and/or bottoms of feet.",0
21,2018-08-27 21:16:19,2019-02-26 15:19:45,Focus,Enfoque,Foco,recipes/629b64041707b059a86932a1d0c00ad4.jpeg,111111,"The ability to focus requires adequate neural connections in the brain to process incoming sensory data (sights, sounds, smells, etc.). When the brain is unable to assimilate this data, the stimuli becomes overwhelming or “noisy,” and frustration, irritation, and even fatigue can occur. An increasing number of individuals of any age are experiencing a decreasing ability to focus and concentrate. When an individual inhales an essential oil (or other aroma) the olfactory bulb is activated and directly links to brain processes that stimulate and encourage neural connections. The simple act of diffusing an essential oil like lavender in the classroom, or inhaling peppermint from a bottle, can have an immediate and effective impact on the learner.","La capacidad de enfocar requiere conexiones neuronales adecuadas en el cerebro para procesar los datos sensoriales entrantes (vistas, sonidos, olores, etc.). Cuando el cerebro es incapaz de asimilar estos datos, los estímulos se vuelven abrumadores o ""ruidosos"", y pueden producirse frustraciones, irritaciones e incluso fatiga. Un número cada vez mayor de individuos de cualquier edad están experimentando una capacidad decreciente para concentrarse. Cuando un individuo inhala un aceite esencial (u otro aroma) el bulbo olfativo se activa y se vincula directamente a los procesos cerebrales que estimulan y estimulan las conexiones neuronales. El simple acto de difundir un aceite esencial como la lavanda en el aula, o inhalar menta de una botella, puede tener un impacto inmediato y efectivo en el alumno.","A habilidade de focar exige conexões neurais adequadas no cérebro para processar os dados sensoriais recebidos (visões, sons, odores, etc.). Quando o cérebro não conseguir assimilar estes dados, os estímulos tornam-se grandes ou ""barulhentos"" e podem ocorrer frustração, irritação e até mesmo fadiga. Um número crescente de indivíduos de todas as idades estão vivenciando uma redução na habilidade de ter foco e concentração. Quando um indivíduo inala um óleo essencial (ou outro aroma), o bulbo olfativo é ativado e conecta-se diretamente com os processos cerebrais que estimulam e incentivam as conexões neurais. O ato simples de difundir um óleo essencial como a lavanda na sala ou inalar hortelã de uma garrafa pode ter um impacto imediato e efetivo no aprendiz.","Aromatic: Choose to diffuse 5-10 drops of oils of choice, inhale from product bottle or self-made blend, apply a few drops to clothing, bedding, or any other method that supports inhalation for oils to enter brain via nose and olfactory system.Topical: Apply on forehead, under nose, back of neck (especially in suboccipital triangles), roof of mouth (place oil on pad of thumb, place on roof, “suck”).",0
22,2018-08-27 21:19:25,2019-07-09 21:43:59,Immune & Lymphatic,Inmune y linfático,Imune e Linfático,recipes/733349990236d49201bc3a3759b6b2c3.jpeg,111111,"The immune and lymphatic system work closely together to protect the body from harmful pathogens and disease. A healthy immune response consists of the body’s ability to properly identify a pathogen and engage in a series of responses designed to prevent pathogens from entering targeted cells. Natural essential oils help the immune system bring itself to balance because they are lipophilic (soluble in fat) and thus are able to penetrate the cell membrane. For threats that exist outside the cell essential oils can assist in warding off such risks. Oregano essential oil, for example, also has hydrophilic properties that allow it to effectively target threats that exist outside the cell.","El sistema inmunológico y el sistema linfático trabajan en estrecha colaboración para proteger al cuerpo de patógenos y enfermedades dañinas. Una respuesta inmunológica saludable consiste en la capacidad del cuerpo para identificar adecuadamente un patógeno y participar en una serie de respuestas diseñadas para evitar que los patógenos entren en las células objetivo. Los aceites esenciales naturales ayudan al sistema inmunológico a equilibrarse porque son lipofílicos (solubles en grasa) y por lo tanto son capaces de penetrar la membrana celular. Para las amenazas que existen fuera de la célula los aceites esenciales pueden ayudar a protegerse de estos riesgos. El aceite esencial de orégano, por ejemplo, también tiene propiedades hidrofílicas que le permiten atacar eficazmente las amenazas que existen fuera de la célula.","O sistema imunológico e linfático trabalham intimamente juntos para proteger o corpo de patógenos prejudiciais e doenças. Uma resposta imunológica saudável consiste na habilidade de o corpo identificar, de modo adequado, um patógeno e envolver-se em uma série de respostas projetadas para impedir que os patógenos entrem nas células-alvo. Os óleos essenciais naturais ajudam o sistema imunológico a ter equilíbrio, pois são lipofílicos (solúveis em gordura) e, portanto, conseguem penetrar na membrana celular. Para ameaças que existem fora da célula, os óleos essenciais podem ajudar a evitar tais riscos. O óleo essencial de orégano, por exemplo, também tem propriedades hidrofílicas que permitem que atinja ameaças que existem fora da célula.","Topical: Apply oils topically on bottoms of feet, especially on back side of toes, rub oils down the spine and/or on any specific area of concern. Use Oil Touch technique.Internal: Take oils in capsule, place a drop(s) under or on tongue near back of throat or sip from a glass of water. Aromatic: Diffuse for associated respiratory symptoms and to clear pathogens from air. Surfaces: Sanitize surfaces with essential oil(s) mixed with water and emulsifier.",0
23,2018-08-27 21:24:04,2019-02-08 11:49:54,Integumentary,Integumentario,Tegumentar,recipes/86cb2e2792cb562359f63cb0d95414b5.jpeg,111111,"The integumentary system consists of the skin, hair, and nails. This system supports immune function and regulates homeostasis. It is the body’s first line of defense and registers external stimuli through sensory receptors that communicate touch, pain, and pressure.The array of dermatological conditions ranges from warts and acne to psoriasis and a variety of skin cancers. Hair and nail conditions can be unsightly, uncomfortable, or even painful. Since many skin, hair, and nail conditions are an outward reflection of internal body imbalances, it is important to focus on cleansing and supplementing vital nutrition to cells and internal organs. Essential oil applications can be especially effective when used for this system.","El sistema integumentario consiste en la piel, el cabello y las uñas. Este sistema apoya la función inmunológica y regula la homeostasis. Es la primera línea de defensa del cuerpo y registra los estímulos externos a través de receptores sensoriales que comunican el tacto, el dolor y la presión. Las condiciones del cabello y las uñas pueden ser antiestéticas, incómodas o incluso dolorosas. Dado que muchas condiciones de la piel, el cabello y las uñas son un reflejo externo de los desequilibrios internos del cuerpo, es importante centrarse en la limpieza y el suplemento de la nutrición vital de las células y los órganos internos. Las aplicaciones de aceites esenciales pueden ser especialmente efectivas cuando se utilizan para este sistema.","O sistema tegumentar consiste em pele, cabelo e unhas. Este sistema dá suporte à função imunológica e regula a homeostase. Ele é a primeira linha de defesa do corpo e registra os estímulos externos por meio de receptores sensoriais que comunicam toque, dor e pressão. A matriz das condições dermatológicas varia de verruga e acne até psoríase e uma série de cânceres de pele. As condições de pelo e pele podem ser desagradáveis, desconfortáveis ou até mesmo dolorosas. Uma vez que muitas condições de pele, pelo e unha são uma reflexão exterior dos desequilíbrios internos do corpo, é importante focar na limpeza e na nutrição vital suplementar das células e órgãos internos. As aplicações de óleo essenciais podem ser especialmente efetivas quando utilizadas para este sistema.","Topical: Apply oils directly to hair, scalp, nails, and skin. Use a carrier oil to dilute and reduce sensitivity to skin when necessary, especially with infants, elderly, and compromised skin. Internal: Consume specified oils by either capsule or under tongue. Gut health is a major component of integumentary health.",0
24,2018-08-27 21:27:28,2019-02-26 15:21:38,Intimacy,Intimidad,Intimidade,recipes/9750463154221d93b51b8f9c95aca59b.jpeg,111111,"All humans have a basic need to love and feel loved; intimate relationships that include a sexual component help to fulfill this need. Past experiences and current health concerns can cause challenges with physical intimacy. An aphrodisiac is a substance that enhances or stimulates passion and sexual arousal. It can also help reduce physical, psychological, or emotional conditions that interfere with passion and sexual arousal. Certain essential oils have aphrodisiac qualities. One reason why they are effective in their natural chemical composition works quickly on the circulatory, endocrine, and reproductive systems when applied to the skin. Most aphrodisiac essential oils work by raising the body temperature (and improving blood flow).","Todos los seres humanos tienen una necesidad básica de amar y sentirse amados; las relaciones íntimas que incluyen un componente sexual ayudan a satisfacer esta necesidad. Las experiencias pasadas y las preocupaciones actuales de salud pueden causar desafíos con la intimidad física. Un afrodisíaco es una sustancia que aumenta o estimula la pasión y la excitación sexual. También puede ayudar a reducir las condiciones físicas, psicológicas o emocionales que interfieren con la pasión y la excitación sexual. Algunos aceites esenciales tienen propiedades afrodisíacas. Una de las razones por las que son eficaces en su composición química natural funciona rápidamente en los sistemas circulatorio, endocrino y reproductivo cuando se aplican a la piel. La mayoría de los aceites esenciales afrodisíacos funcionan aumentando la temperatura corporal (y mejorando el flujo sanguíneo).","Todos os seres humanos têm uma necessidade básica de amar e ser amados. Os relacionamentos íntimos que incluem o componente sexual ajudam a preencher esta necessidade. As experiências passadas e as preocupações de saúde atuais podem gerar desafios para a intimidade física. Afrodisíaco é uma substância que melhora ou estimula a paixão e o desejo sexual. Ele também pode ajudar a reduzir as condições físicas, psicológicas ou emocionais que interferem na paixão e no desejo sexual. Alguns óleos essenciais têm qualidades afrodisíacas. Um motivo pelo qual são efetivos em sua composição química é que agem rapidamente nos sistemas circulatório, endócrino e reprodutor quando aplicados na pele. A maioria dos óleos essenciais afrodisíacos agem aumentando a temperatura corporal (e melhorando a circulação sanguínea).","Aromatic: Set the mood by diffusing oils of choice that are calming, warming and arousing to both parties. Topical: Enjoy using specified oils to obtain desired results. When in sensitive areas be sure to use a carrier oil.",0
25,2018-08-27 21:47:26,2019-02-08 11:49:54,Limbic,Límbico,Límbico,recipes/581d7e2775d4705b26a89c54511d993e.jpeg,111111,"The limbic system includes the amygdala, hippocampus, hypothalamus, olfactory cortex, and thalamus. It regulates our emotional lives and higher mental functions such as learning, formulating/storing memories, controlling adrenaline and autonomic response, regulating hormones and sexual response, sensory perception, and motor function. It is the emotional and pleasure center of the brain. Our sense of smell is the ONLY sense linked directly to the limbic brain. It can produce an instantaneous, unfiltered response to the functions listed above. Due to their unique ability to bypass the blood-brain barrier and their concentrated aromatic compounds, pure essential oils are the most effective way to impact the limbic brain.","El sistema límbico incluye la amígdala, el hipocampo, el hipotálamo, la corteza olfativa y el tálamo. Regula nuestras vidas emocionales y funciones mentales superiores como el aprendizaje, la formulación/almacenamiento de memorias, el control de la adrenalina y la respuesta autónoma, la regulación de las hormonas y la respuesta sexual, la percepción sensorial y la función motora. Es el centro emocional y de placer del cerebro. Nuestro sentido del olfato es el ÚNICO sentido relacionado directamente con el cerebro límbico. Puede producir una respuesta instantánea y sin filtrar a las funciones enumeradas anteriormente. Debido a su capacidad única para eludir la barrera hematoencefálica y sus compuestos aromáticos concentrados, los aceites esenciales puros son la forma más eficaz de influir en el cerebro límbico.","O sistema límbico inclui a amígdala, o hipocampo, o hipotálamo, o córtex olfativo e o tálamo. Ele regula as nossas emoções e funções mentais superiores, como o aprendizado, formulação/armazenamento de memórias, controle da adrenalina e resposta automática, regulando hormônios e a resposta sexual, a percepção sensorial e a função motora. Ele é o centro emocional e de prazer do cérebro. Nosso senso de olfato é o ÚNICO sentido ligado diretamente ao cérebro límbico. Ele consegue produzir uma resposta instantânea e não filtrada às funções listadas acima. Devido à sua habilidade singular de desviar a barreira entre o sangue e o cérebro e os compostos aromáticos concentrados, os óleos essenciais puros são a forma mais efetiva de impactar o cérebro límbico.","The best way to affect the limbic system with essential oils is to inhale them, giving the oils the most direct access to through the olfactory bulb. Aromatic: Diffuse oils of choice, inhale from bottle, apply a few drops to clothing, or any other method that supports inhalation for oils to enter brain via nose.Topical: Apply oils as close to brain as possible such as on forehead, under nose, back of neck (especially in suboccipital triangles), roof of mouth (place oil on pad of thumb, place thumb on roof of mouth and suck). Applying oils on chest allows breathing in vapors.",0
